SubjectID,StimulusType,response,RT
201904150033,0,0,0
201904150033,1,1,419
201904150033,0,0,0
201904150033,1,1,354
201904150033,1,1,419
201904150033,1,1,338
201904150033,1,1,321
201904150033,1,1,289
201904150033,1,1,289
201904150033,1,1,274
201904150033,0,1,290
201904150033,0,0,0
201904150033,1,1,322
201904150033,1,1,305
201904150033,1,1,305
201904150033,1,1,320
201904150033,1,1,321
201904150033,1,1,273
201904150033,1,1,306
201904150033,1,1,339
201904150033,1,1,368
201904150033,1,1,305
201904150033,1,1,322
201904150033,0,0,0
201904150033,1,1,304
201904150033,1,1,273
201904150033,1,1,306
201904150033,1,1,289
201904150033,1,1,322
201904150033,1,1,290
201904150033,1,1,320
201904150033,1,1,289
201904150033,1,1,337
201904150033,0,0,0
201904150033,1,1,305
201904150033,1,1,275
201904150033,1,1,305
201904150033,0,1,306
201904150033,1,1,386
201904150033,1,1,337
201904150033,1,1,352
201904150033,1,1,306
201904150033,1,1,354
201904150033,0,1,273
201904150033,1,1,354
201904150033,1,1,321
201904150033,1,1,321
201904150033,1,1,306
201904150033,1,1,321
201904150033,0,0,0
201904150033,1,1,306
201904150033,0,1,306
201904150033,1,1,402
201904150033,0,0,0
201904150033,1,1,322
201904150033,1,1,322
201904150033,0,0,0
201904150033,1,1,305
201904150033,1,1,289
201904150033,1,1,368
201904150033,1,1,290
201904150033,1,1,305
201904150033,1,1,322
201904150033,1,1,370
201904150033,1,1,321
201904150033,0,0,0
201904150033,1,1,289
201904150033,1,1,354
201904150033,1,1,304
201904150033,1,1,354
201904150033,1,1,338
201904150033,1,1,305
201904150033,1,1,306
201904150033,1,1,306
201904150033,0,0,0
201904150033,1,1,290
201904150033,1,1,257
201904150033,1,1,274
201904150033,0,0,0
201904150033,1,1,289
201904150033,1,1,306
201904150033,0,0,0
201904150033,1,1,273
201904150033,1,1,274
201904150033,0,1,275
201904150033,1,1,465
201904150033,1,1,386
201904150033,1,1,274
201904150033,1,1,306
201904150033,1,1,336
201904150033,1,1,289
201904150033,1,1,354
201904150033,1,1,305
201904150033,1,1,354
201904150033,1,1,337
201904150033,0,0,0
201904150033,1,1,290
201904150033,1,1,227
201904150033,0,1,707
201904150033,0,1,353
