SubjectID,StimulusType,response,RT
15551504,1,1,660
15551504,1,1,490
15551504,1,1,337
15551504,1,1,269
15551504,1,1,272
15551504,1,1,239
15551504,1,1,217
15551504,0,1,237
15551504,0,0,0
15551504,0,0,0
15551504,1,1,408
15551504,1,1,573
15551504,1,1,368
15551504,1,1,340
15551504,1,1,410
15551504,1,1,439
15551504,1,1,426
15551504,1,1,386
15551504,0,0,0
15551504,1,1,407
15551504,1,1,443
15551504,1,1,385
15551504,0,0,0
15551504,0,0,0
15551504,0,0,0
15551504,1,1,421
15551504,1,1,420
15551504,0,0,0
15551504,0,0,0
15551504,1,1,457
15551504,0,0,0
15551504,1,1,420
15551504,1,1,474
15551504,0,0,0
15551504,1,1,462
15551504,1,1,355
15551504,0,0,0
15551504,1,1,357
15551504,1,1,419
15551504,1,1,423
15551504,1,1,389
15551504,1,1,419
15551504,1,1,425
15551504,1,1,372
15551504,1,1,325
15551504,1,1,238
15551504,1,1,406
15551504,1,1,388
15551504,1,1,423
15551504,1,1,435
15551504,1,1,439
15551504,1,1,338
15551504,1,1,439
15551504,1,1,373
15551504,0,0,0
15551504,1,1,371
15551504,1,1,351
15551504,1,1,342
15551504,1,1,353
15551504,1,1,387
15551504,0,0,0
15551504,1,1,324
15551504,1,1,390
15551504,1,1,252
15551504,0,0,0
15551504,1,1,321
15551504,1,1,371
15551504,1,1,337
15551504,1,1,354
15551504,1,1,374
15551504,1,1,405
15551504,1,1,306
15551504,1,1,304
15551504,0,0,0
15551504,1,1,336
15551504,1,1,338
15551504,0,1,253
15551504,1,1,526
15551504,1,1,488
15551504,0,0,0
15551504,1,1,404
15551504,1,1,422
15551504,1,1,439
15551504,1,1,471
15551504,1,1,405
15551504,1,1,405
15551504,1,1,387
15551504,1,1,438
15551504,1,1,404
15551504,1,1,390
15551504,1,1,425
15551504,1,1,371
15551504,1,1,391
15551504,1,1,388
15551504,1,1,372
15551504,1,1,409
15551504,0,0,0
15551504,0,1,321
15551504,1,1,473
15551504,1,1,544
