SubjectID,StimulusType,response,RT
201904150051,1,1,450
201904150051,1,1,338
201904150051,1,1,321
201904150051,0,0,0
201904150051,1,1,371
201904150051,1,1,352
201904150051,1,1,290
201904150051,1,1,339
201904150051,1,1,352
201904150051,1,1,304
201904150051,1,1,371
201904150051,1,1,353
201904150051,1,1,340
201904150051,1,1,321
201904150051,1,1,369
201904150051,1,1,306
201904150051,1,1,434
201904150051,1,1,353
201904150051,1,1,292
201904150051,1,1,305
201904150051,1,1,369
201904150051,1,1,403
201904150051,1,1,320
201904150051,1,1,387
201904150051,1,1,354
201904150051,1,1,353
201904150051,1,1,387
201904150051,1,1,338
201904150051,1,1,288
201904150051,1,1,355
201904150051,1,1,305
201904150051,0,0,0
201904150051,1,1,385
201904150051,1,1,291
201904150051,0,0,0
201904150051,1,1,337
201904150051,0,1,304
201904150051,0,0,0
201904150051,1,1,435
201904150051,1,1,338
201904150051,1,1,384
201904150051,0,0,0
201904150051,1,1,306
201904150051,1,1,385
201904150051,1,1,371
201904150051,0,0,0
201904150051,1,1,289
201904150051,1,1,354
201904150051,1,1,355
201904150051,1,1,338
201904150051,1,1,385
201904150051,1,1,419
201904150051,1,1,369
201904150051,0,0,0
201904150051,1,1,370
201904150051,0,0,0
201904150051,0,0,0
201904150051,0,0,0
201904150051,1,1,433
201904150051,0,0,0
201904150051,0,0,0
201904150051,1,1,465
201904150051,0,0,0
201904150051,0,0,0
201904150051,1,1,435
201904150051,1,1,336
201904150051,1,1,323
201904150051,0,0,0
201904150051,1,1,467
201904150051,0,0,0
201904150051,1,1,450
201904150051,1,1,370
201904150051,1,1,385
201904150051,1,1,290
201904150051,1,1,256
201904150051,1,1,353
201904150051,1,1,274
201904150051,1,1,322
201904150051,1,1,304
201904150051,1,1,354
201904150051,1,1,466
201904150051,1,1,305
201904150051,1,1,338
201904150051,0,1,369
201904150051,1,1,530
201904150051,1,1,385
201904150051,1,1,496
201904150051,1,1,387
201904150051,1,1,352
201904150051,0,0,0
201904150051,1,1,323
201904150051,1,1,338
201904150051,1,1,368
201904150051,1,1,291
201904150051,1,1,273
201904150051,1,1,336
201904150051,0,0,0
201904150051,1,1,322
201904150051,1,1,290
201904150051,1,1,290
