SubjectID,StimulusType,response,RT
21181504,1,1,406
21181504,1,1,269
21181504,0,0,0
21181504,1,1,304
21181504,1,1,407
21181504,1,1,336
21181504,1,1,386
21181504,1,1,358
21181504,0,0,0
21181504,1,1,355
21181504,0,0,0
21181504,1,1,321
21181504,1,1,410
21181504,0,0,0
21181504,1,1,306
21181504,1,1,350
21181504,1,1,375
21181504,1,1,338
21181504,1,1,338
21181504,1,1,339
21181504,1,1,320
21181504,1,1,373
21181504,1,1,336
21181504,1,1,304
21181504,1,1,308
21181504,1,1,352
21181504,1,1,323
21181504,0,1,271
21181504,0,0,0
21181504,1,1,405
21181504,1,1,287
21181504,1,1,322
21181504,0,0,0
21181504,1,1,352
21181504,1,1,319
21181504,1,1,404
21181504,1,1,340
21181504,1,1,320
21181504,1,1,358
21181504,1,1,386
21181504,1,1,412
21181504,1,1,389
21181504,1,1,389
21181504,1,1,414
21181504,1,1,371
21181504,1,1,370
21181504,1,1,375
21181504,0,0,0
21181504,1,1,355
21181504,0,0,0
21181504,1,1,371
21181504,1,1,307
21181504,0,0,0
21181504,1,1,320
21181504,1,1,357
21181504,1,1,321
21181504,1,1,321
21181504,1,1,273
21181504,1,1,337
21181504,1,1,354
21181504,1,1,302
21181504,1,1,358
21181504,1,1,254
21181504,1,1,221
21181504,0,0,0
21181504,1,1,272
21181504,0,0,0
21181504,1,1,355
21181504,1,1,341
21181504,1,1,342
21181504,0,0,0
21181504,0,0,0
21181504,0,0,0
21181504,1,1,574
21181504,1,1,302
21181504,1,1,357
21181504,1,1,322
21181504,1,1,254
21181504,0,1,222
21181504,1,1,356
21181504,1,1,355
21181504,1,1,441
21181504,1,1,272
21181504,1,1,393
21181504,1,1,351
21181504,1,1,359
21181504,1,1,355
21181504,1,1,348
21181504,0,0,0
21181504,1,1,338
21181504,1,1,306
21181504,1,1,338
21181504,1,1,336
21181504,1,1,340
21181504,0,0,0
21181504,1,1,340
21181504,1,1,321
21181504,1,1,291
21181504,0,0,0
21181504,0,0,0
